endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-21;8;60;0;9
1952-09-21;22;71;0;20
1953-09-21;9;71;0;23
1954-09-21;11;54;0;46
1955-09-21;1;47;0;36
1956-09-21;4;52;0;39
1957-09-21;9;54;3;13
1958-09-21;11;56;0;12
1959-09-21;7;47;0;17
1960-09-21;5;37;0;20
1961-09-21;12;50;0;17
1962-09-21;13;55;0;24
1963-09-21;18;58;0;50
1964-09-21;15;59;0;41
1965-09-21;10;36;0;21
1966-09-21;7;46;0;22
1967-09-21;20;62;0;11
1968-09-21;18;59;0;15
1969-09-21;14;64;0;27
1970-09-21;9;44;0;27
1971-09-21;21;59;0;29
1972-09-21;15;47;0;20
1973-09-21;13;64;0;7
1974-09-21;10;45;0;3
1975-09-21;4;58;0;0
1976-09-21;12;48;0;14
1977-09-21;4;49;0;17
1978-09-21;3;43;0;19
1979-09-21;7;55;0;23
1980-09-21;2;32;0;24
1981-09-21;12;54;2;18
1982-09-21;8;75;0;29
1983-09-21;21;73;2;10
1984-09-21;8;35;0;10
1985-09-21;6;46;1;38
1986-09-21;13;69;0;33
1987-09-21;5;53;1;34
1988-09-21;18;60;0;4
1989-09-21;6;49;0;9
1990-09-21;16;58;1;14
1991-09-21;11;55;2;14
1992-09-21;33;79;6;3
1993-09-21;17;70;1;16
1994-09-21;27;65;15;8
1995-09-21;12;60;1;14
1996-09-21;1;34;0;46
1997-09-21;3;56;1;29
1998-09-21;16;52;5;12
1999-09-21;6;50;1;17
2000-09-21;15;68;3;15
2001-09-21;14;51;2;12
2002-09-21;10;69;3;12
2003-09-21;32;84;6;27
2004-09-21;10;47;0;23
2005-09-21;9;46;3;25
2006-09-21;17;50;6;37
2007-09-21;20;73;4;3
2008-09-21;7;63;1;7
2009-09-21;9;54;0;22
2010-09-21;12;46;8;33
2011-09-21;15;71;4;16
2012-09-21;24;80;4;19
2013-09-21;23;57;10;28
2014-09-21;10;52;4;11
2015-09-21;42;68;20;3
2016-09-21;11;70;2;10
2017-09-21;29;79;8;26
2018-09-21;30;100;12;17
2019-09-21;24;78;8;11
2020-09-21;14;59;4;7
2021-09-21;12;68;2;12
2022-09-21;22;72;8;2
2023-09-21;27;73;11;2
2024-09-21;41;93;23;6
