year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1881,8.733,479.5,8,30,1,81,29,0
1882,10.774,548.0,2,28,0,38,2,0
1883,9.956,388.3,8,39,0,64,18,0
1884,10.926,461.2,12,53,0,46,1,0
1885,9.969,398.2,14,41,0,48,15,0
1886,9.958,390.9,15,53,0,76,25,0
1887,9.178,310.9,9,30,0,80,20,0
1888,8.907,457.2,8,31,0,72,27,0
1889,9.864,491.0,5,44,0,69,29,0
1890,10.137,475.4,3,29,0,56,14,0
1891,9.528,442.1,1,21,0,66,18,0
1892,9.965,322.8,14,44,0,58,24,0
1893,10.282,382.3,11,41,0,48,26,0
1894,10.535,438.5,5,24,0,38,14,16
1895,9.932,385.0,8,49,0,79,38,56
1896,10.512,475.7,3,26,0,45,7,0
1897,10.11,447.9,2,38,0,56,27,29
1898,10.617,470.7,10,33,0,37,1,7
1899,10.481,481.3,8,34,0,48,10,5
1900,10.542,471.3,11,42,0,58,16,29
1901,10.143,428.7,9,51,0,66,26,38
1902,9.547,422.9,9,26,0,47,5,14
1903,11.043,419.1,4,35,0,28,9,9
1904,10.627,268.2,10,41,0,46,16,16
1905,10.417,546.6,7,44,2,47,7,8
1906,11.028,602.1,11,42,1,47,6,19
1907,10.095,516.5,4,23,0,45,16,25
1908,10.317,349.1,7,44,0,53,9,14
1909,9.76,412.0,2,23,0,69,17,33
1910,11.042,435.8,7,35,0,39,1,12
1911,11.78,231.6,25,64,1,54,2,11
1912,9.974,446.9,5,28,0,38,17,24
1913,10.812,307.9,2,40,0,51,6,4
1914,11.075,510.1,12,52,0,34,16,7
1915,10.189,420.9,8,40,0,59,10,27
1916,10.631,426.5,3,21,0,37,4,13
1917,10.112,416.1,12,73,0,73,31,53
1918,10.821,457.2,4,29,1,51,7,15
1919,10.007,293.6,10,40,0,55,12,24
1920,11.497,350.2,6,39,0,43,3,0
1921,12.265,346.7,17,60,1,34,1,4
1922,9.24,466.1,9,33,0,68,28,47
1923,10.535,513.6,10,28,1,33,10,13
1924,9.858,506.2,4,35,0,77,25,29
1925,11.337,393.5,11,42,0,27,3,6
1926,11.004,758.9,8,31,0,33,13,12
1927,10.995,541.8,10,36,0,26,5,2
1928,10.549,421.4,10,38,1,49,7,8
1929,9.291,361.4,15,50,1,76,44,66
1930,11.225,479.8,13,40,0,46,1,2
1931,10.237,462.7,11,39,1,68,13,23
1932,11.193,438.3,19,53,2,57,7,5
1933,10.815,404.5,7,42,0,53,23,11
1934,12.337,365.2,7,58,0,23,5,8
1935,11.076,480.5,11,42,2,45,15,24
1936,11.107,375.5,6,30,0,33,2,5
1937,11.368,588.6,7,46,1,40,13,25
1938,11.639,372.2,17,60,1,33,4,14
1939,10.618,568.6,1,45,0,56,4,10
1940,8.204,355.0,0,33,0,110,78,59
1941,8.954,509.0,7,25,0,79,30,44
1942,8.871,403.4,7,37,0,88,48,51
1943,11.299,320.8,12,40,2,48,8,12
1944,10.954,409.3,20,53,0,53,4,12
1945,-3.184,23.4,0,0,0,29,17,18
1947,9.612,251.7,22,64,0,80,53,55
1948,10.984,450.3,11,28,0,51,13,12
1949,10.928,303.6,7,45,0,58,6,8
1950,10.671,460.4,6,32,0,48,15,14
1951,10.097,433.3,3,26,0,72,10,15
1952,9.879,481.9,4,30,0,68,8,38
1953,10.785,376.3,7,38,0,60,15,36
1954,9.162,532.3,6,21,0,73,34,32
1955,8.815,713.9,1,24,0,88,28,64
1956,8.203,647.2,0,15,0,74,33,45
1957,10.491,510.4,7,31,1,47,5,11
1958,9.797,520.5,1,26,0,68,10,42
1959,11.012,242.8,10,47,0,62,13,14
1960,9.997,402.9,1,24,0,55,16,25
1961,11.003,558.3,6,32,0,27,7,13
1962,9.138,344.8,1,15,0,53,11,15
1963,8.762,317.7,6,42,0,82,48,65
1964,9.511,398.1,12,45,1,73,23,28
1965,9.345,480.2,0,17,0,64,10,26
1966,10.291,543.5,6,33,0,47,27,42
1967,11.034,459.0,3,36,0,32,6,8
1968,10.369,412.5,5,43,0,54,12,27
1969,9.756,441.6,17,46,1,74,23,38
1970,8.945,603.0,3,40,0,78,29,79
1971,9.929,327.2,11,42,0,63,16,33
1972,9.302,490.4,5,31,0,57,13,9
1973,10.174,299.6,8,48,0,52,4,9
1974,10.322,385.2,4,21,1,41,0,1
1975,11.014,281.6,13,53,0,37,4,3
1976,10.123,293.9,10,45,0,69,18,33
1977,10.043,531.9,3,20,0,48,8,17
1978,9.665,365.5,6,25,0,60,12,32
1979,8.877,425.0,7,29,0,77,31,70
1980,9.049,406.9,2,26,0,68,19,30
1981,10.486,586.3,7,27,0,58,9,42
1982,10.761,290.3,16,59,0,53,17,6
1983,11.294,395.8,17,62,1,43,10,18
1984,9.707,438.0,4,25,0,61,6,20
1985,9.145,425.8,3,34,0,67,31,42
1986,9.024,477.1,11,46,0,58,33,51
1987,8.306,493.6,1,19,0,72,33,67
1988,10.901,352.1,3,35,0,44,0,15
1989,11.734,248.1,10,55,0,31,0,0
1990,11.641,383.3,11,43,0,22,3,4
1991,10.203,314.7,7,40,0,58,15,20
1992,11.49,440.8,15,67,0,39,5,2
1993,10.414,451.2,2,40,0,60,9,7
1994,11.176,598.2,21,47,1,39,8,12
1995,11.293,451.7,21,62,0,45,5,15
1996,8.596,392.8,4,29,0,87,34,37
1997,10.594,408.3,9,58,0,58,12,23
1998,11.327,462.2,7,24,0,35,5,3
1999,11.614,367.4,4,46,0,40,9,18
2000,11.636,413.2,5,34,0,35,3,7
2001,10.866,477.0,8,30,0,57,10,22
2002,11.445,581.2,7,38,0,36,4,10
2003,10.82,350.8,23,59,0,82,20,20
2004,10.742,405.9,5,32,0,55,12,15
2005,11.019,408.1,9,47,0,54,10,20
2006,11.333,340.2,21,66,1,77,17,17
2007,12.464,672.0,11,48,0,26,2,4
2008,11.951,450.9,14,40,0,27,2,7
2009,11.331,450.4,6,46,0,52,11,20
2010,10.124,603.7,12,44,2,67,33,64
2011,11.764,420.4,7,54,1,55,11,18
2012,11.282,360.1,11,47,1,47,18,18
2013,10.701,488.1,14,49,1,73,21,56
2014,12.41,508.5,10,42,0,30,9,14
2015,11.499,441.0,17,48,0,46,1,10
2016,12.061,349.1,16,64,0,46,9,16
2017,11.785,410.8,6,43,0,45,13,23
2018,12.77,306.9,29,94,2,55,9,6
2019,12.822,397.1,23,69,1,32,4,7
2020,12.773,434.6,16,61,1,22,0,0
2021,11.385,422.9,8,47,0,50,13,17
2022,13.064,271.4,21,75,0,37,0,1
2023,12.948,559.2,16,72,0,35,1,2
