endDate;heatDays;summerDays;tropicalNights;iceDays
1927-08-04;3;23;0;13
1928-08-04;8;32;0;15
1929-08-04;4;30;0;48
1930-08-04;2;23;0;8
1931-08-04;7;40;0;24
1932-08-04;0;22;0;20
1933-08-04;2;17;0;26
1934-08-04;0;23;0;16
1935-08-04;7;35;0;26
1936-08-04;1;24;0;9
1937-08-04;1;29;0;12
1938-08-04;1;31;0;15
1939-08-04;1;26;0;16
1940-08-04;0;8;0;37
1941-08-04;1;27;0;25
1942-08-04;0;28;0;42
1943-08-04;3;29;0;16
1944-08-04;1;15;0;13
1945-08-04;10;42;0;30
1946-08-04;10;28;0;21
1947-08-04;13;46;0;34
1948-08-04;5;22;0;16
1949-08-04;3;26;0;16
1950-08-04;12;52;0;19
1951-08-04;10;35;0;14
1952-08-04;7;21;0;23
1953-08-04;1;22;0;29
1954-08-04;0;14;0;32
1955-08-04;2;18;0;20
1956-08-04;1;13;0;35
1957-08-04;7;19;0;8
1958-08-04;1;29;0;18
1959-08-04;4;20;0;15
1960-08-04;0;16;0;24
1961-08-04;4;22;0;21
1962-08-04;4;19;0;17
1963-08-04;1;32;0;31
1964-08-04;1;30;0;15
1965-08-04;3;20;0;21
1966-08-04;0;17;0;19
1967-08-04;2;21;0;14
1968-08-04;2;16;0;18
1969-08-04;6;30;0;23
1970-08-04;0;24;0;28
1971-08-04;2;22;0;21
1972-08-04;1;11;0;28
1973-08-04;0;11;0;12
1974-08-04;0;14;0;1
1975-08-04;1;28;0;0
1976-08-04;1;36;0;14
1977-08-04;0;0;0;0
1978-08-04;0;6;0;17
1979-08-04;0;5;0;23
1980-08-04;0;8;0;19
1981-08-04;0;11;0;28
1982-08-04;0;12;0;18
1983-08-04;5;21;0;15
1984-08-04;2;11;0;29
1985-08-04;0;10;0;29
1986-08-04;0;15;0;39
1987-08-04;0;8;0;34
1988-08-04;0;14;0;14
1989-08-04;0;3;0;0
1990-08-04;0;12;0;6
1991-08-04;0;11;0;19
1992-08-04;0;13;0;9
1993-08-04;0;12;0;17
1994-08-04;1;28;0;7
1995-08-04;0;19;0;12
1996-08-04;0;17;0;26
1997-08-04;0;1;0;7
1998-08-04;0;15;0;7
1999-08-04;0;12;0;16
2000-08-04;0;14;0;7
2001-08-04;0;16;0;16
2002-08-04;2;17;0;7
2003-08-04;0;31;0;19
2004-08-04;0;10;0;26
2005-08-04;0;19;0;28
2006-08-04;0;25;0;20
2007-08-04;2;15;0;4
2008-08-04;0;20;0;3
2009-08-04;0;24;0;19
2010-08-04;9;33;0;32
2011-08-04;0;16;0;13
2012-08-04;3;25;0;22
2013-08-04;7;29;0;23
2014-08-04;3;17;0;4
2015-08-04;7;28;0;5
2016-08-04;1;20;0;5
2017-08-04;4;32;0;16
2018-08-04;1;25;0;15
2019-08-04;8;38;0;12
2020-08-04;0;16;0;2
2021-08-04;0;26;0;18
2022-08-04;3;34;0;2
2023-08-04;2;16;0;11
