<<<<<<< HEAD
year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,iceDays,frostDays,snowCoverDays
1898,9.452,490.9,5,33,0,60,1,13
1899,9.083,505.6,4,30,0,74,25,28
1900,9.23,528.3,6,34,1,79,17,33
1901,8.507,482.0,4,40,0,103,32,61
1902,7.621,533.3,3,25,0,85,27,37
1903,9.311,416.8,3,31,0,62,16,20
1904,9.23,384.2,8,35,0,70,18,22
1905,8.793,584.1,6,41,1,76,14,16
1906,9.362,714.3,4,39,0,72,18,38
1907,8.576,521.0,4,22,0,79,25,36
1908,8.364,478.7,8,33,0,98,23,19
1909,8.379,497.7,1,20,0,100,28,59
1910,9.365,486.2,2,27,0,73,3,9
1911,10.357,243.2,21,57,0,70,5,11
1912,8.811,549.1,3,23,0,50,17,28
1913,9.602,382.3,0,29,0,65,13,14
1914,9.619,599.6,5,30,0,53,18,19
1915,8.778,511.9,5,30,0,93,18,47
1936,9.431,496.9,2,29,0,71,11,6
1937,9.459,627.8,5,43,0,79,24,52
1938,9.874,451.8,13,54,0,59,19,32
1939,9.439,651.6,5,56,0,83,18,32
1940,6.989,459.0,0,24,0,107,64,66
1943,9.798,391.6,14,39,1,84,16,15
1944,9.437,361.1,10,39,1,76,15,15
1945,0.658,63.5,0,0,0,31,13,13
1952,8.902,594.4,6,37,1,104,13,36
1953,10.198,351.8,8,42,1,85,12,36
1954,8.669,497.3,6,23,0,85,35,21
1955,8.332,635.3,1,25,0,106,29,42
1956,7.493,617.3,0,13,0,96,44,51
1957,9.572,560.9,10,32,3,64,9,9
1958,9.183,477.7,1,24,0,84,8,12
1959,9.818,385.3,5,48,1,75,20,20
1960,8.842,528.0,2,22,0,73,21,33
1961,9.385,586.6,5,32,0,52,21,15
1962,7.663,360.2,1,23,0,94,30,36
1963,7.732,343.0,8,40,0,108,68,79
1964,8.463,414.3,16,46,1,100,31,39
1965,8.091,497.1,0,17,0,90,23,60
1966,9.014,612.0,6,35,0,73,28,48
1967,9.607,541.3,3,32,0,68,14,19
1968,8.811,473.3,4,44,0,98,28,34
1969,8.306,435.5,13,44,0,116,46,58
1970,8.235,719.4,4,32,1,100,34,75
1971,3.848,84.3,0,0,0,60,11,21
1972,8.645,464.5,5,28,0,77,20,11
1973,9.368,327.6,6,43,0,72,7,21
1974,10.007,520.6,4,19,0,34,1,1
1975,10.091,363.1,10,48,0,57,8,4
1976,9.475,312.7,10,52,0,90,22,35
1977,9.655,603.4,0,14,0,56,10,18
1978,8.977,427.5,5,24,0,74,26,38
1979,8.607,496.2,5,28,0,95,32,67
1980,8.674,502.4,2,21,0,90,26,48
1981,9.365,615.3,2,33,0,90,26,58
1982,9.65,216.9,4,48,0,70,20,5
1983,10.293,549.8,18,61,0,61,19,15
1984,8.981,530.2,3,23,1,78,16,22
1985,8.358,380.4,2,33,0,95,44,59
1986,8.655,530.2,9,38,1,69,37,51
1987,8.132,568.4,2,18,0,90,40,65
1988,10.255,401.6,4,40,0,70,3,16
1989,10.795,390.6,9,51,0,63,9,3
1990,10.716,451.3,10,42,1,44,4,9
1991,9.371,346.7,7,39,0,78,16,16
1992,10.441,486.9,16,65,1,55,11,5
1993,9.252,533.0,0,35,0,80,20,28
1994,10.547,633.5,21,50,3,50,10,10
1995,9.641,462.4,19,55,0,92,19,27
1996,7.481,573.0,3,29,0,119,50,53
1997,9.651,458.5,9,52,0,79,15,34
1998,10.1,507.3,9,35,1,66,16,19
1999,10.465,485.1,5,49,0,70,8,26
2000,10.677,450.4,7,43,0,44,7,16
2001,9.748,648.0,11,39,0,78,12,29
2002,10.261,669.1,9,46,0,60,15,10
2003,10.275,419.1,28,66,2,94,16,24
2004,9.764,530.9,6,35,0,86,9,20
2005,9.803,608.0,14,52,0,90,17,35
2006,10.343,354.3,24,70,0,82,18,21
2007,10.705,645.4,12,53,0,48,9,10
2008,10.295,495.4,16,52,0,59,8,10
2009,9.944,577.2,10,54,0,74,17,35
2010,8.202,786.0,16,47,1,112,57,96
2011,10.341,516.3,6,63,0,83,15,12
2012,9.799,523.2,15,59,1,74,24,33
2013,9.421,600.8,16,55,0,100,23,57
2014,10.985,543.9,14,46,0,56,13,16
2015,10.781,480.9,25,53,0,68,2,10
2016,10.671,358.5,20,80,0,71,9,15
2017,10.645,513.8,14,63,0,68,12,19
2018,11.411,370.6,43,113,1,69,8,12
2019,11.323,437.1,32,84,0,58,3,7
2020,11.519,442.7,18,68,2,48,1,0
2021,9.964,538.4,10,64,0,79,13,31
2022,11.249,359.9,30,81,1,68,10,16
2023,12.648,469.7,17,75,0,41,3,3
=======
year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays
1887,7.79,427.0,-999,-999,-999,-999,-999
1888,7.76,470.0,-999,-999,-999,-999,-999
1889,8.37,574.0,-999,-999,-999,-999,-999
1890,8.16,526.0,-999,-999,-999,-999,-999
1891,8.4,505.0,-999,-999,-999,-999,-999
1892,8.35,330.0,-999,-999,-999,-999,-999
1893,8.83,491.0,-999,-999,-999,-999,-999
1894,9.13,478.0,-999,-999,-999,-999,-999
1895,8.32,487.0,-999,-999,-999,-999,-999
1896,8.53,471.0,-999,-999,-999,-999,-999
1897,8.64,569.0,-999,-999,-999,-999,-999
1898,9.41,490.9,5,33,0,60,1
1899,9.06,-999.0,4,30,0,74,25
1900,9.18,-999.0,6,34,1,79,17
1901,8.44,-999.0,4,40,0,103,32
1902,7.57,-999.0,3,25,0,85,27
1903,9.29,-999.0,3,31,0,62,16
1904,9.2,-999.0,8,35,0,70,18
1905,8.76,584.1,6,41,1,76,14
