endDate;heatDays;summerDays;tropicalNights;iceDays
1949-10-29;null;null;null;null
1950-10-29;null;null;null;null
1951-10-29;null;null;null;null
1952-10-29;null;null;null;null
1953-10-29;6;46;0;38
1954-10-29;2;32;0;42
1955-10-29;1;21;0;35
1956-10-29;null;null;null;null
1957-10-29;6;34;0;12
1958-10-29;7;40;0;31
1959-10-29;4;23;0;20
1960-10-29;4;23;0;27
1961-10-29;4;37;0;9
1962-10-29;5;25;0;28
1963-10-29;3;33;0;42
1964-10-29;1;34;0;26
1965-10-29;3;17;0;35
1966-10-29;0;18;0;24
1967-10-29;2;25;0;24
1968-10-29;null;null;null;null
1969-10-29;null;null;null;null
1970-10-29;0;26;0;35
1971-10-29;1;23;0;24
1972-10-29;2;17;0;11
1973-10-29;2;20;0;37
1974-10-29;3;15;0;10
1975-10-29;0;13;0;6
1976-10-29;1;11;0;18
1977-10-29;0;11;0;17
1978-10-29;0;4;0;22
1979-10-29;0;19;0;23
1980-10-29;1;12;0;22
1981-10-29;1;21;0;38
1982-10-29;0;25;0;18
1983-10-29;3;33;0;21
1984-10-29;3;13;0;31
1985-10-29;1;22;0;39
1986-10-29;1;28;0;44
1987-10-29;0;24;0;40
1988-10-29;3;21;0;16
1989-10-29;0;11;0;0
1990-10-29;0;18;0;1
1991-10-29;0;10;0;21
1992-10-29;10;31;1;13
1993-10-29;1;20;0;27
1994-10-29;3;37;0;12
1995-10-29;1;23;0;17
1996-10-29;0;15;0;35
1997-10-29;0;9;0;11
1998-10-29;1;32;0;16
1999-10-29;1;14;1;19
2000-10-29;3;30;0;21
2001-10-29;0;23;0;19
2002-10-29;0;20;0;17
2003-10-29;5;51;0;35
2004-10-29;0;18;0;35
2005-10-29;2;17;0;40
2006-10-29;2;31;0;38
2007-10-29;5;24;0;7
2008-10-29;1;31;0;9
2009-10-29;1;25;0;27
2010-10-29;3;23;0;46
2011-10-29;2;25;0;23
2012-10-29;3;39;0;29
2013-10-29;9;28;0;36
2014-10-29;1;15;0;3
2015-10-29;12;48;0;16
2016-10-29;0;30;0;10
2017-10-29;2;41;0;22
2018-10-29;0;30;0;27
2019-10-29;6;40;0;16
2020-10-29;2;23;0;6
2021-10-29;2;32;0;25
2022-10-29;3;31;0;9
