year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,10.095,531.0,3,23,0,61,3,4
1952,9.999,536.4,3,22,0,47,5,12
1953,10.598,417.3,6,32,0,51,14,17
1954,9.274,710.3,2,19,0,68,27,13
1955,9.162,472.2,1,25,0,86,27,33
1956,8.322,699.4,0,10,0,68,30,20
1957,10.652,656.5,6,21,0,39,4,1
1958,9.913,688.8,0,21,0,69,8,22
1959,11.216,372.3,11,56,1,56,12,12
1960,10.171,589.6,1,15,0,42,12,8
1961,11.204,698.0,5,25,0,24,6,6
1962,9.032,503.6,0,5,0,51,12,8
1963,8.532,513.3,3,22,0,74,51,65
1964,9.882,449.4,9,37,0,57,18,6
1965,9.463,653.9,0,10,0,55,9,14
1966,10.396,755.0,3,26,0,46,24,30
1967,11.102,775.3,0,23,0,20,4,4
1968,10.382,653.0,2,27,0,46,10,16
1969,10.229,514.7,6,34,3,63,17,21
1970,9.542,606.1,3,29,0,69,22,39
1971,10.383,386.6,4,30,0,42,14,11
1972,9.441,536.6,6,18,0,43,11,2
1973,10.312,569.1,8,34,0,48,0,8
1974,10.398,538.6,2,13,0,20,1,0
1975,11.151,428.0,11,45,0,39,0,6
1976,10.571,469.1,14,50,0,54,13,28
1977,10.417,534.3,1,15,0,39,2,8
1978,9.837,608.3,3,21,0,47,12,21
1979,8.945,609.8,1,19,0,66,30,69
1980,9.849,589.2,3,19,1,55,12,6
1981,10.548,786.6,5,20,0,51,7,34
1982,10.733,542.4,9,43,0,47,11,0
1983,11.13,512.1,13,50,0,34,9,19
1984,9.676,616.4,2,19,1,61,6,10
1985,8.99,475.5,2,19,0,62,28,29
1986,9.123,532.9,7,29,0,58,32,43
1987,8.701,611.4,2,13,0,64,27,62
1988,10.737,596.5,0,19,0,34,0,8
1989,11.5,527.4,6,35,0,26,0,0
1990,11.558,502.1,8,33,0,21,3,0
1991,10.054,439.6,4,29,0,59,13,17
1992,11.132,604.7,8,49,0,29,7,2
1993,10.183,676.4,0,21,0,45,11,10
1994,10.932,717.5,19,38,1,30,7,5
1995,11.345,575.1,16,51,0,37,5,15
1996,8.893,410.9,4,26,0,80,32,24
1997,10.669,553.0,10,36,0,43,11,15
1998,11.153,771.5,6,22,0,23,3,6
1999,11.763,551.6,13,45,0,29,3,11
2000,11.486,656.2,4,21,0,22,1,5
2001,10.927,611.5,7,35,0,50,8,10
2002,11.599,789.6,9,29,0,33,3,4
2003,11.069,428.3,20,61,0,70,14,16
2004,10.7,560.3,9,31,0,56,10,10
2005,11.033,541.0,11,44,0,44,9,19
2006,11.15,512.7,17,61,0,72,8,11
2007,11.985,668.5,7,39,0,23,2,4
2008,11.555,615.1,10,41,0,31,1,4
2009,11.327,479.9,10,55,0,49,6,14
2010,10.315,503.5,16,56,1,64,24,54
2011,11.591,432.3,5,50,0,51,7,8
2012,11.124,460.2,8,47,0,40,14,6
2013,10.303,439.5,16,43,0,70,18,31
2014,12.305,517.4,8,42,1,29,5,8
2015,10.764,600.5,9,34,0,49,1,5
2016,11.351,580.4,10,43,0,50,8,13
2017,11.393,556.3,4,29,0,44,8,7
2018,12.214,316.8,20,84,0,50,9,1
2019,12.106,538.2,19,52,1,46,3,1
2020,12.112,577.9,10,38,2,36,0,0
2021,10.945,560.7,2,38,0,51,9,11
2022,12.323,439.9,19,53,0,38,0,0
2023,12.303,729.3,9,54,0,43,1,2
