endDate;heatDays;summerDays;tropicalNights;iceDays
1951-08-02;null;null;null;null
1952-08-02;null;null;null;null
1953-08-02;null;null;null;null
1954-08-02;null;null;null;null
1955-08-02;null;null;null;null
1956-08-02;null;null;null;null
1957-08-02;null;null;null;null
1958-08-02;null;null;null;null
1959-08-02;null;null;null;null
1960-08-02;null;null;null;null
1961-08-02;null;null;null;null
1962-08-02;null;null;null;null
1963-08-02;null;null;null;null
1964-08-02;null;null;null;null
1965-08-02;null;null;null;null
1966-08-02;null;null;null;null
1967-08-02;0;7;0;30
1968-08-02;0;7;0;31
1969-08-02;0;5;0;41
1970-08-02;0;1;0;52
1971-08-02;0;6;0;34
1972-08-02;0;1;0;24
1973-08-02;0;2;0;46
1974-08-02;0;0;0;13
1975-08-02;0;1;0;17
1976-08-02;0;6;0;22
1977-08-02;0;2;0;31
1978-08-02;0;0;0;40
1979-08-02;0;1;0;31
1980-08-02;0;3;0;30
1981-08-02;0;5;0;43
1982-08-02;0;2;0;24
1983-08-02;0;10;0;30
1984-08-02;0;5;0;41
1985-08-02;0;4;0;42
1986-08-02;0;0;0;45
1987-08-02;0;2;0;42
1988-08-02;0;3;0;26
1989-08-02;0;0;0;6
1990-08-02;0;4;0;10
1991-08-02;0;3;0;29
1992-08-02;0;3;0;20
1993-08-02;0;4;0;29
1994-08-02;0;8;0;22
1995-08-02;0;8;0;26
1996-08-02;0;1;0;28
1997-08-02;0;0;0;9
1998-08-02;0;4;0;19
1999-08-02;0;4;0;26
2000-08-02;0;5;0;26
2001-08-02;0;4;0;21
2002-08-02;1;9;0;13
2003-08-02;0;12;0;30
2004-08-02;0;2;0;34
2005-08-02;0;16;0;37
2006-08-02;0;16;0;46
2007-08-02;0;9;0;8
2008-08-02;0;5;0;13
2009-08-02;0;5;0;42
2010-08-02;0;14;0;38
2011-08-02;0;4;0;15
2012-08-02;0;7;0;31
2013-08-02;0;12;0;34
2014-08-02;0;7;0;12
2015-08-02;2;18;0;28
2016-08-02;0;8;0;18
2017-08-02;0;15;0;18
2018-08-02;0;5;0;22
2019-08-02;4;16;0;27
2020-08-02;0;6;0;8
2021-08-02;0;10;0;33
2022-08-02;1;17;0;15
2023-08-02;0;8;0;16
2024-08-02;0;8;0;12
