endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-12;1;28;0;15
1952-10-12;7;31;0;32
1953-10-12;null;null;null;null
1954-10-12;0;15;0;37
1955-10-12;0;6;0;32
1956-10-12;null;null;null;null
1957-10-12;4;19;0;17
1958-10-12;0;25;0;26
1959-10-12;0;12;0;24
1960-10-12;0;10;0;28
1961-10-12;0;29;0;23
1962-10-12;0;24;0;26
1963-10-12;0;28;0;44
1964-10-12;0;23;0;41
1965-10-12;1;20;0;26
1966-10-12;0;14;0;19
1967-10-12;1;28;0;22
1968-10-12;1;15;0;17
1969-10-12;0;20;0;33
1970-10-12;0;23;0;31
1971-10-12;1;25;0;31
1972-10-12;0;18;0;35
1973-10-12;0;20;0;22
1974-10-12;0;18;0;21
1975-10-12;0;7;0;9
1976-10-12;0;27;0;20
1977-10-12;0;12;0;10
1978-10-12;0;7;0;27
1979-10-12;0;22;0;25
1980-10-12;2;22;0;23
1981-10-12;null;null;null;null
1982-10-12;null;null;null;null
1983-10-12;null;null;null;null
1984-10-12;null;null;null;null
1985-10-12;null;null;null;null
1986-10-12;0;17;0;44
1987-10-12;0;9;0;47
1988-10-12;0;18;0;9
1989-10-12;0;6;0;16
1990-10-12;0;10;0;16
1991-10-12;0;15;0;37
1992-10-12;3;29;0;15
1993-10-12;0;19;0;22
1994-10-12;1;39;0;18
1995-10-12;0;22;0;15
1996-10-12;0;15;0;40
1997-10-12;0;4;0;25
1998-10-12;0;28;0;17
1999-10-12;0;18;0;19
2000-10-12;2;29;0;24
2001-10-12;0;34;0;20
2002-10-12;2;23;0;19
2003-10-12;9;54;0;36
2004-10-12;0;18;0;32
2005-10-12;0;21;0;37
2006-10-12;5;41;0;43
2007-10-12;null;null;null;null
2008-10-12;1;24;0;9
2009-10-12;0;35;0;24
2010-10-12;6;34;0;45
2011-10-12;3;32;0;26
2012-10-12;3;38;1;24
2013-10-12;12;41;0;32
2014-10-12;1;23;0;9
2015-10-12;4;50;0;14
2016-10-12;0;30;0;16
2017-10-12;4;43;0;29
2018-10-12;null;null;null;null
2019-10-12;6;51;0;13
2020-10-12;1;24;0;12
2021-10-12;null;null;null;null
2022-10-12;6;45;0;15
2023-10-12;7;35;0;19
2024-10-12;4;53;0;12
