endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-17;12;59;0;8
1952-10-17;23;65;0;14
1953-10-17;8;67;0;16
1954-10-17;6;50;0;40
1955-10-17;2;46;0;22
1956-10-17;2;51;0;37
1957-10-17;11;56;1;11
1958-10-17;12;53;0;9
1959-10-17;6;47;0;14
1960-10-17;4;41;0;17
1961-10-17;13;56;0;9
1962-10-17;12;52;0;15
1963-10-17;17;69;0;41
1964-10-17;19;61;0;32
1965-10-17;9;41;0;14
1966-10-17;null;null;null;null
1967-10-17;19;64;0;11
1968-10-17;13;58;0;13
1969-10-17;11;67;0;25
1970-10-17;13;53;0;24
1971-10-17;18;66;1;25
1972-10-17;14;46;0;15
1973-10-17;13;64;0;5
1974-10-17;10;45;0;3
1975-10-17;3;68;0;0
1976-10-17;9;57;2;14
1977-10-17;4;66;0;14
1978-10-17;3;42;2;15
1979-10-17;7;65;0;19
1980-10-17;4;30;0;20
1981-10-17;14;59;3;17
1982-10-17;8;81;0;21
1983-10-17;24;85;0;9
1984-10-17;10;44;1;9
1985-10-17;7;56;1;36
1986-10-17;17;71;0;28
1987-10-17;7;60;1;36
1988-10-17;21;58;2;0
1989-10-17;8;53;1;6
1990-10-17;19;67;0;11
1991-10-17;12;67;0;18
1992-10-17;27;76;1;2
1993-10-17;15;70;0;16
1994-10-17;30;76;1;8
1995-10-17;16;66;0;14
1996-10-17;4;44;0;39
1997-10-17;4;66;1;18
1998-10-17;22;63;4;8
1999-10-17;7;67;1;12
2000-10-17;22;79;1;13
2001-10-17;16;63;4;7
2002-10-17;16;80;1;15
2003-10-17;45;105;2;17
2004-10-17;13;60;0;20
2005-10-17;11;68;1;20
2006-10-17;25;63;3;29
2007-10-17;36;88;3;3
2008-10-17;22;85;0;6
2009-10-17;22;96;0;22
2010-10-17;22;62;2;22
2011-10-17;21;92;1;13
2012-10-17;47;102;1;14
2013-10-17;29;77;4;17
2014-10-17;22;72;0;5
2015-10-17;46;87;6;3
2016-10-17;33;104;0;12
2017-10-17;47;95;3;19
2018-10-17;52;121;5;9
2019-10-17;38;95;3;5
2020-10-17;27;86;0;8
2021-10-17;33;90;2;11
2022-10-17;null;null;null;null
2023-10-17;28;87;4;1
2024-10-17;48;99;9;3
