endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-16;12;59;0;8
1952-10-16;23;65;0;14
1953-10-16;8;67;0;16
1954-10-16;6;50;0;40
1955-10-16;2;46;0;22
1956-10-16;2;51;0;37
1957-10-16;11;56;1;11
1958-10-16;12;53;0;9
1959-10-16;6;47;0;14
1960-10-16;4;41;0;17
1961-10-16;13;56;0;9
1962-10-16;12;52;0;15
1963-10-16;17;69;0;41
1964-10-16;19;61;0;32
1965-10-16;9;41;0;14
1966-10-16;null;null;null;null
1967-10-16;19;64;0;11
1968-10-16;13;58;0;13
1969-10-16;11;67;0;25
1970-10-16;13;53;0;24
1971-10-16;18;66;1;25
1972-10-16;14;46;0;15
1973-10-16;13;64;0;5
1974-10-16;10;45;0;3
1975-10-16;3;68;0;0
1976-10-16;9;57;2;14
1977-10-16;4;66;0;14
1978-10-16;3;42;2;15
1979-10-16;7;65;0;19
1980-10-16;4;30;0;20
1981-10-16;14;59;3;17
1982-10-16;8;81;0;21
1983-10-16;24;85;0;9
1984-10-16;10;44;1;9
1985-10-16;7;56;1;36
1986-10-16;17;71;0;28
1987-10-16;7;60;1;36
1988-10-16;21;58;2;0
1989-10-16;8;53;1;6
1990-10-16;19;67;0;11
1991-10-16;12;67;0;18
1992-10-16;27;76;1;2
1993-10-16;15;70;0;16
1994-10-16;30;76;1;8
1995-10-16;16;66;0;14
1996-10-16;4;44;0;39
1997-10-16;4;66;1;18
1998-10-16;22;63;4;8
1999-10-16;7;67;1;12
2000-10-16;22;79;1;13
2001-10-16;16;63;4;7
2002-10-16;16;80;1;15
2003-10-16;45;105;2;17
2004-10-16;13;60;0;20
2005-10-16;11;68;1;20
2006-10-16;25;63;3;29
2007-10-16;36;88;3;3
2008-10-16;22;85;0;6
2009-10-16;22;96;0;22
2010-10-16;22;62;2;22
2011-10-16;21;92;1;13
2012-10-16;47;102;1;14
2013-10-16;29;77;4;17
2014-10-16;22;72;0;5
2015-10-16;46;87;6;3
2016-10-16;33;104;0;12
2017-10-16;47;95;3;19
2018-10-16;52;121;5;9
2019-10-16;38;95;3;5
2020-10-16;27;86;0;8
2021-10-16;33;90;2;11
2022-10-16;null;null;null;null
2023-10-16;28;87;4;1
2024-10-16;48;99;9;3
