endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-16;0;25;0;18
1952-10-16;7;26;2;48
1953-10-16;0;20;0;43
1954-10-16;0;13;0;44
1955-10-16;0;6;0;56
1956-10-16;0;10;0;48
1957-10-16;5;18;5;13
1958-10-16;0;17;0;50
1959-10-16;1;12;0;26
1960-10-16;0;10;0;32
1961-10-16;0;20;0;24
1962-10-16;1;20;1;42
1963-10-16;1;18;0;54
1964-10-16;1;26;1;51
1965-10-16;2;14;0;52
1966-10-16;0;14;0;26
1967-10-16;1;22;1;27
1968-10-16;0;15;0;38
1969-10-16;0;18;0;36
1970-10-16;0;18;0;51
1971-10-16;2;27;0;37
1972-10-16;2;19;1;22
1973-10-16;0;21;0;46
1974-10-16;1;12;0;11
1975-10-16;0;13;0;11
1976-10-16;1;25;0;25
1977-10-16;0;15;0;25
1978-10-16;0;8;0;31
1979-10-16;0;26;0;41
1980-10-16;2;12;0;28
1981-10-16;2;25;0;44
1982-10-16;0;30;0;33
1983-10-16;6;42;1;29
1984-10-16;1;14;0;40
1985-10-16;2;22;0;40
1986-10-16;1;25;0;48
1987-10-16;0;17;0;52
1988-10-16;2;23;0;28
1989-10-16;0;14;0;20
1990-10-16;0;24;0;16
1991-10-16;0;17;0;24
1992-10-16;8;33;1;24
1993-10-16;0;27;0;27
1994-10-16;11;40;2;19
1995-10-16;2;32;0;20
1996-10-16;1;19;0;45
1997-10-16;0;23;0;18
1998-10-16;3;31;0;12
1999-10-16;2;24;1;28
2000-10-16;6;33;0;27
2001-10-16;1;33;0;21
2002-10-16;null;null;null;null
2003-10-16;13;58;1;34
2004-10-16;1;26;0;40
2005-10-16;4;26;1;50
2006-10-16;7;35;2;60
2007-10-16;5;31;4;9
2008-10-16;null;null;null;null
2009-10-16;1;23;0;27
2010-10-16;4;26;0;45
2011-10-16;4;29;0;28
2012-10-16;2;33;0;31
2013-10-16;13;28;1;45
2014-10-16;3;22;0;5
2015-10-16;18;50;1;29
2016-10-16;1;26;0;13
2017-10-16;2;44;0;28
2018-10-16;4;46;0;33
2019-10-16;8;42;1;22
2020-10-16;2;23;0;5
2021-10-16;0;30;0;28
2022-10-16;7;36;1;20
2023-10-16;8;43;0;19
2024-10-16;6;54;0;11
