<<<<<<< HEAD
year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,iceDays,frostDays,snowCoverDays
1905,8.815,766.1,1,33,1,81,37,8
1906,7.122,460.1,6,28,0,151,130,10
1907,8.842,709.5,2,22,0,64,12,31
1908,8.705,620.6,1,28,0,74,17,20
1909,8.466,810.6,1,12,0,87,4,23
1910,9.845,795.2,0,18,0,40,1,11
1911,10.402,564.8,22,57,0,49,2,11
1912,9.241,902.6,5,20,0,47,7,7
1913,9.669,753.4,1,19,0,53,3,9
1914,9.813,882.9,4,44,0,46,14,4
1915,9.03,844.7,2,19,0,67,3,6
1916,7.158,699.6,0,9,0,116,72,12
1917,6.842,567.6,4,31,0,176,158,10
1918,9.116,674.1,3,13,0,88,46,2
1919,8.224,706.9,6,29,0,84,13,21
1920,0.803,156.1,0,0,0,318,309,0
1921,0.0,0.0,0,0,0,365,365,0
1922,0.0,0.0,0,0,0,365,365,0
1923,0.0,0.0,0,0,0,365,365,0
1924,8.766,822.1,1,17,0,97,38,12
1925,5.176,533.7,5,19,0,215,187,20
1926,9.884,855.1,3,24,0,43,10,8
1927,9.108,924.0,0,16,0,56,12,18
1928,9.222,840.6,5,20,0,64,19,14
1929,8.873,599.2,5,38,0,88,29,26
1930,9.713,1005.4,4,22,0,59,1,2
1931,8.768,743.2,2,20,0,90,12,13
1932,9.377,822.2,8,38,0,85,8,1
1933,8.988,515.6,3,28,0,82,27,7
1934,10.404,706.0,4,38,0,39,3,0
1935,9.666,789.7,6,31,0,62,10,13
1936,9.398,818.0,4,24,0,59,3,5
1937,9.539,818.9,8,27,1,46,8,17
1938,9.752,757.8,8,28,0,45,12,13
1939,9.635,763.9,3,32,0,45,9,4
1940,9.483,850.6,0,22,0,59,20,17
1947,4.649,188.6,0,0,0,15,0,0
1948,10.3,881.3,8,31,0,53,8,1
1949,10.607,562.3,9,48,0,57,0,1
1950,9.931,940.5,9,31,0,52,13,21
1951,10.105,847.8,1,31,0,33,0,4
1952,9.5,848.4,7,26,0,64,4,6
1953,10.056,455.9,3,27,0,49,10,5
1954,9.356,837.0,1,14,0,53,13,6
1955,9.207,718.7,1,30,0,85,13,32
1956,8.489,922.9,0,10,0,75,26,33
1957,10.242,941.0,8,20,1,41,4,7
1958,9.836,882.4,0,23,0,61,0,17
1959,10.841,480.0,6,51,0,50,7,14
1960,10.092,932.3,0,15,0,48,7,17
1961,10.447,1019.7,4,25,0,37,11,2
1962,8.605,707.6,0,6,0,71,14,14
1963,8.48,639.7,2,16,0,92,47,76
1964,9.616,691.3,6,36,0,74,11,12
1965,9.175,933.5,0,10,0,65,7,10
1966,9.956,1164.5,6,23,0,56,13,13
1967,10.364,765.9,3,23,0,34,6,10
1968,9.604,763.2,3,22,0,66,12,11
1969,9.767,565.7,7,37,2,76,18,19
1970,9.593,850.2,2,33,0,64,15,28
1971,10.015,678.3,2,27,0,44,11,15
1972,9.152,773.3,4,12,0,43,8,1
1973,9.395,626.6,7,33,0,69,3,12
1974,9.736,834.4,0,8,0,27,0,0
1975,9.9,644.0,8,28,0,50,3,1
1976,10.077,468.7,14,49,0,69,8,21
1977,9.845,761.4,0,9,0,48,2,4
1978,9.06,656.1,2,13,0,63,17,8
1979,8.646,722.3,0,19,0,78,26,57
1980,9.289,722.2,1,13,0,69,11,18
1981,9.497,815.9,2,17,0,73,9,38
1982,10.296,638.5,8,39,0,53,9,8
1983,10.365,781.1,9,46,0,62,3,8
1984,9.602,829.6,5,18,0,51,2,6
1985,8.631,712.4,2,19,0,83,34,49
1986,9.263,781.6,4,30,0,66,18,25
1987,8.96,795.3,1,16,0,77,24,23
1988,10.414,896.8,0,17,0,29,0,0
1989,10.862,630.4,3,44,0,45,2,0
1990,10.883,751.4,6,35,0,31,0,2
1991,7.425,253.7,0,0,0,43,9,13
1992,12.319,610.7,4,25,1,10,1,0
1993,9.629,896.1,0,20,0,59,15,0
1994,10.699,937.9,15,39,0,39,6,3
1995,10.39,741.6,12,44,0,57,12,6
1996,8.502,675.8,2,19,0,88,27,18
1997,10.15,632.3,5,29,0,50,14,13
1998,10.109,1071.6,6,20,0,52,6,4
1999,10.76,833.8,3,36,0,41,0,8
2000,10.714,942.1,2,22,0,42,2,7
2001,10.3,959.3,8,30,0,60,2,8
2002,10.674,990.3,4,24,0,41,5,4
2003,10.554,702.7,11,49,1,70,9,5
2004,10.15,831.0,5,35,0,67,4,9
2005,10.392,801.6,8,42,0,57,6,22
2006,10.883,714.9,22,65,0,65,4,3
2007,10.862,1031.0,4,28,0,35,5,0
2008,10.261,771.7,5,38,1,63,2,8
2009,10.224,843.8,5,41,0,65,15,17
2010,8.924,837.4,12,39,0,93,39,58
2011,10.707,771.8,3,37,0,50,2,8
2012,10.038,877.1,6,35,0,49,15,14
2013,9.807,767.2,10,42,0,69,14,29
2014,11.495,750.0,4,36,0,27,0,5
2015,10.801,842.8,10,39,1,50,1,5
2016,10.608,840.1,10,41,0,55,1,1
2017,10.727,779.0,8,46,0,66,12,27
2018,11.391,641.4,15,84,2,68,14,4
2019,11.201,780.3,18,57,2,45,3,5
2020,11.642,722.8,17,49,3,34,0,1
2021,10.275,849.4,3,36,0,59,7,15
2022,11.686,727.2,20,59,0,40,4,2
2023,12.709,858.1,12,49,0,36,0,0
=======
year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays
1851,8.73,771.0,-999,-999,-999,-999,-999
1852,9.9,914.0,-999,-999,-999,-999,-999
1853,7.89,745.0,-999,-999,-999,-999,-999
1854,9.09,905.0,-999,-999,-999,-999,-999
1855,7.34,687.0,-999,-999,-999,-999,-999
1856,9.0,787.0,-999,-999,-999,-999,-999
1857,10.12,476.0,-999,-999,-999,-999,-999
1858,8.68,669.0,-999,-999,-999,-999,-999
1859,9.97,833.0,-999,-999,-999,-999,-999
1860,7.97,855.0,-999,-999,-999,-999,-999
1861,9.12,868.0,-999,-999,-999,-999,-999
1862,9.77,794.0,-999,-999,-999,-999,-999
1863,9.88,698.0,-999,-999,-999,-999,-999
1864,7.73,570.0,-999,-999,-999,-999,-999
1865,9.58,788.0,-999,-999,-999,-999,-999
1866,9.72,981.0,-999,-999,-999,-999,-999
1867,9.2,907.0,-999,-999,-999,-999,-999
1868,10.62,695.0,-999,-999,-999,-999,-999
1869,9.17,857.0,-999,-999,-999,-999,-999
1870,8.28,959.0,-999,-999,-999,-999,-999
1871,8.03,717.0,-999,-999,-999,-999,-999
1872,10.24,851.0,-999,-999,-999,-999,-999
1873,9.44,649.0,-999,-999,-999,-999,-999
1874,9.26,661.0,-999,-999,-999,-999,-999
1875,9.18,859.0,-999,-999,-999,-999,-999
1876,9.38,758.0,-999,-999,-999,-999,-999
1877,9.25,1091.0,-999,-999,-999,-999,-999
1878,9.47,922.0,-999,-999,-999,-999,-999
1879,7.57,832.0,-999,-999,-999,-999,-999
1880,9.82,885.0,-999,-999,-999,-999,-999
1881,8.66,695.0,-999,-999,-999,-999,-999
1882,9.38,1080.0,-999,-999,-999,-999,-999
1883,9.15,736.0,-999,-999,-999,-999,-999
1884,9.93,738.0,-999,-999,-999,-999,-999
1885,8.76,658.0,-999,-999,-999,-999,-999
1886,9.05,687.0,-999,-999,-999,-999,-999
1887,8.14,496.0,-999,-999,-999,-999,-999
1888,7.87,817.0,-999,-999,-999,-999,-999
1889,8.65,706.0,-999,-999,-999,-999,-999
1890,8.18,763.0,-999,-999,-999,-999,-999
1891,8.46,759.0,-999,-999,-999,-999,-999
1892,8.52,629.0,-999,-999,-999,-999,-999
1893,9.35,635.0,-999,-999,-999,-999,-999
1894,9.22,838.0,-999,-999,-999,-999,-999
1895,8.48,751.0,-999,-999,-999,-999,-999
1896,8.94,754.0,-999,-999,-999,-999,-999
1897,9.06,686.0,-999,-999,-999,-999,-999
