endDate;heatDays;summerDays;tropicalNights;iceDays
1937-08-11;0;4;0;25
1938-08-11;0;8;0;26
1939-08-11;0;10;0;27
1940-08-11;0;3;0;45
1941-08-11;null;null;null;null
1942-08-11;null;null;null;null
1943-08-11;0;8;0;23
1944-08-11;0;3;0;42
1945-08-11;null;null;null;null
1946-08-11;null;null;null;null
1947-08-11;null;null;null;null
1948-08-11;null;null;null;null
1949-08-11;null;null;null;null
1950-08-11;null;null;null;null
1951-08-11;null;null;null;null
1952-08-11;null;null;null;null
1953-08-11;0;11;0;43
1954-08-11;0;7;0;46
1955-08-11;0;4;0;46
1956-08-11;0;10;0;50
1957-08-11;5;11;4;12
1958-08-11;0;7;1;32
1959-08-11;null;null;null;null
1960-08-11;0;4;0;27
1961-08-11;0;12;0;16
1962-08-11;1;12;0;33
1963-08-11;0;15;0;46
1964-08-11;0;16;0;36
1965-08-11;1;14;0;38
1966-08-11;0;10;0;25
1967-08-11;1;23;0;21
1968-08-11;2;21;0;27
1969-08-11;2;18;0;33
1970-08-11;0;20;0;39
1971-08-11;1;14;0;23
1972-08-11;0;13;0;23
1973-08-11;0;6;0;27
1974-08-11;0;10;0;7
1975-08-11;0;3;0;9
1976-08-11;1;18;0;25
1977-08-11;0;13;0;13
1978-08-11;null;null;null;null
1979-08-11;0;0;0;0
1980-08-11;0;0;0;0
1981-08-11;0;0;0;0
1982-08-11;0;0;0;0
1983-08-11;0;0;0;0
1984-08-11;0;7;0;52
1985-08-11;0;3;0;47
1986-08-11;0;5;0;56
1987-08-11;0;3;0;54
1988-08-11;0;10;0;33
1989-08-11;0;1;0;7
1990-08-11;0;6;0;20
1991-08-11;0;5;0;35
1992-08-11;0;11;0;16
1993-08-11;0;7;0;39
1994-08-11;0;21;0;18
1995-08-11;0;6;0;28
1996-08-11;0;3;0;56
1997-08-11;0;0;0;28
1998-08-11;0;10;0;22
1999-08-11;0;6;0;28
2000-08-11;0;9;0;32
2001-08-11;0;11;0;26
2002-08-11;0;10;0;19
2003-08-11;0;25;0;38
2004-08-11;0;6;0;48
2005-08-11;0;9;0;48
2006-08-11;0;14;0;55
2007-08-11;6;21;0;8
2008-08-11;3;16;0;14
2009-08-11;0;8;0;37
2010-08-11;0;15;0;53
2011-08-11;0;5;0;32
2012-08-11;1;18;0;33
2013-08-11;5;20;0;47
2014-08-11;0;5;0;8
2015-08-11;1;24;0;27
2016-08-11;0;8;0;17
2017-08-11;0;19;0;30
2018-08-11;0;11;0;41
2019-08-11;2;20;0;24
2020-08-11;null;null;null;null
2021-08-11;null;null;null;null
2022-08-11;null;null;null;null
