endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-26;7;67;0;5
1952-10-26;31;78;1;14
1953-10-26;4;77;0;17
1954-10-26;5;59;0;41
1955-10-26;2;55;0;30
1956-10-26;4;61;0;33
1957-10-26;12;54;1;13
1958-10-26;16;68;1;14
1959-10-26;4;48;0;15
1960-10-26;6;53;0;23
1961-10-26;9;60;0;18
1962-10-26;7;51;0;14
1963-10-26;13;61;1;44
1964-10-26;7;59;0;31
1965-10-26;8;43;0;17
1966-10-26;4;43;0;19
1967-10-26;12;55;0;12
1968-10-26;6;47;0;18
1969-10-26;7;50;0;29
1970-10-26;4;50;0;24
1971-10-26;4;51;0;23
1972-10-26;3;46;0;26
1973-10-26;3;58;0;8
1974-10-26;7;38;0;5
1975-10-26;1;48;0;0
1976-10-26;null;null;null;null
1977-10-26;2;46;0;11
1978-10-26;0;28;0;15
1979-10-26;3;47;0;21
1980-10-26;3;33;0;20
1981-10-26;4;56;0;9
1982-10-26;3;64;0;28
1983-10-26;12;76;0;4
1984-10-26;2;36;0;14
1985-10-26;2;58;0;33
1986-10-26;6;64;0;33
1987-10-26;6;56;0;33
1988-10-26;16;54;0;4
1989-10-26;2;50;0;9
1990-10-26;5;61;0;13
1991-10-26;5;54;0;18
1992-10-26;30;81;0;5
1993-10-26;21;74;0;11
1994-10-26;24;82;0;6
1995-10-26;6;66;0;10
1996-10-26;5;51;0;34
1997-10-26;1;77;0;20
1998-10-26;16;67;3;4
1999-10-26;8;66;0;14
2000-10-26;null;null;null;null
2001-10-26;null;null;null;null
2002-10-26;null;null;null;null
2003-10-26;null;null;null;null
2004-10-26;9;53;0;9
2005-10-26;8;69;2;15
2006-10-26;22;64;1;20
2007-10-26;20;72;1;1
2008-10-26;15;82;0;5
2009-10-26;13;80;0;15
2010-10-26;22;65;2;18
2011-10-26;19;91;0;13
2012-10-26;33;90;3;15
2013-10-26;30;78;4;9
2014-10-26;10;64;0;9
2015-10-26;40;79;4;2
2016-10-26;11;89;2;7
2017-10-26;31;86;3;23
2018-10-26;23;109;1;8
2019-10-26;36;90;2;2
2020-10-26;17;77;0;7
2021-10-26;26;83;3;4
2022-10-26;27;89;3;0
2023-10-26;19;85;3;1
2024-10-26;39;96;8;1
