endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-27;6;52;0;2
1952-09-27;14;51;0;27
1953-09-27;4;44;0;32
1954-09-27;0;29;0;25
1955-09-27;1;23;0;15
1956-09-27;null;null;null;null
1957-09-27;null;null;null;null
1958-09-27;null;null;null;null
1959-09-27;null;null;null;null
1960-09-27;null;null;null;null
1961-09-27;null;null;null;null
1962-09-27;null;null;null;null
1963-09-27;null;null;null;null
1964-09-27;null;null;null;null
1965-09-27;null;null;null;null
1966-09-27;2;45;0;16
1967-09-27;8;42;0;13
1968-09-27;7;34;0;10
1969-09-27;7;51;0;20
1970-09-27;7;42;0;14
1971-09-27;null;null;null;null
1972-09-27;8;41;0;5
1973-09-27;9;55;0;5
1974-09-27;7;48;0;1
1975-09-27;3;45;0;0
1976-09-27;9;53;0;5
1977-09-27;3;38;0;12
1978-09-27;1;39;0;16
1979-09-27;2;50;0;15
1980-09-27;8;40;0;11
1981-09-27;10;48;0;23
1982-09-27;10;67;0;9
1983-09-27;17;59;0;9
1984-09-27;11;39;0;12
1985-09-27;12;56;0;24
1986-09-27;6;65;0;25
1987-09-27;10;49;0;20
1988-09-27;10;48;0;1
1989-09-27;1;40;0;2
1990-09-27;12;53;0;8
1991-09-27;11;64;0;10
1992-09-27;22;65;0;14
1993-09-27;11;57;0;8
1994-09-27;28;70;0;2
1995-09-27;14;47;0;11
1996-09-27;8;47;0;9
1997-09-27;1;59;0;3
1998-09-27;17;59;0;3
1999-09-27;9;60;0;14
2000-09-27;14;64;0;8
2001-09-27;16;60;0;3
2002-09-27;16;58;0;6
2003-09-27;47;99;0;18
2004-09-27;17;66;0;8
2005-09-27;27;67;0;14
2006-09-27;31;65;0;10
2007-09-27;null;null;null;null
2008-09-27;8;62;0;3
2009-09-27;15;63;0;12
2010-09-27;23;52;0;18
2011-09-27;16;66;0;9
2012-09-27;16;63;0;19
2013-09-27;26;64;0;12
2014-09-27;9;38;0;0
2015-09-27;32;71;1;5
2016-09-27;11;64;0;4
2017-09-27;23;72;0;15
2018-09-27;22;95;0;8
2019-09-27;24;68;0;7
2020-09-27;14;64;0;0
2021-09-27;15;61;0;16
2022-09-27;26;89;0;0
2023-09-27;26;80;0;6
2024-09-27;24;76;0;3
