endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-22;null;null;null;null
1952-09-22;null;null;null;null
1953-09-22;null;null;null;null
1954-09-22;null;null;null;null
1955-09-22;null;null;null;null
1956-09-22;null;null;null;null
1957-09-22;null;null;null;null
1958-09-22;null;null;null;null
1959-09-22;null;null;null;null
1960-09-22;null;null;null;null
1961-09-22;3;43;0;24
1962-09-22;null;null;null;null
1963-09-22;3;45;0;40
1964-09-22;0;50;0;36
1965-09-22;4;31;0;31
1966-09-22;2;35;0;21
1967-09-22;8;41;0;28
1968-09-22;4;30;0;23
1969-09-22;4;50;0;36
1970-09-22;4;48;0;23
1971-09-22;9;48;0;29
1972-09-22;3;37;0;26
1973-09-22;1;49;0;13
1974-09-22;6;37;0;8
1975-09-22;1;41;0;1
1976-09-22;7;40;0;12
1977-09-22;2;36;0;15
1978-09-22;0;28;0;31
1979-09-22;0;60;0;26
1980-09-22;3;31;0;23
1981-09-22;6;45;0;24
1982-09-22;2;54;0;30
1983-09-22;10;55;0;22
1984-09-22;6;34;0;26
1985-09-22;7;48;0;32
1986-09-22;8;62;0;42
1987-09-22;5;53;0;35
1988-09-22;18;49;0;14
1989-09-22;0;34;0;7
1990-09-22;5;48;0;8
1991-09-22;null;null;null;null
1992-09-22;25;66;0;9
1993-09-22;10;60;0;12
1994-09-22;14;67;0;7
1995-09-22;3;49;0;15
1996-09-22;3;38;0;28
1997-09-22;0;56;0;20
1998-09-22;12;58;0;5
1999-09-22;4;44;0;18
2000-09-22;null;null;null;null
2001-09-22;27;66;0;7
2002-09-22;null;null;null;null
2003-09-22;null;null;null;null
2004-09-22;5;45;0;21
2005-09-22;11;56;0;21
2006-09-22;23;60;0;29
2007-09-22;15;62;0;3
2008-09-22;9;67;0;10
2009-09-22;11;68;0;20
2010-09-22;16;59;0;35
2011-09-22;15;67;0;22
2012-09-22;27;77;0;21
2013-09-22;28;72;2;19
2014-09-22;7;44;0;10
2015-09-22;30;68;0;9
2016-09-22;9;73;0;15
2017-09-22;27;71;0;20
2018-09-22;19;85;0;11
2019-09-22;21;71;2;12
2020-09-22;8;61;0;0
2021-09-22;20;68;0;17
2022-09-22;25;88;1;15
2023-09-22;19;63;0;8
2024-09-22;35;84;1;6
