endDate;heatDays;summerDays;tropicalNights;iceDays
1949-08-06;1;15;0;22
1950-08-06;3;28;0;15
1951-08-06;0;17;0;4
1952-08-06;5;17;0;34
1953-08-06;0;12;0;38
1954-08-06;0;7;0;29
1955-08-06;0;10;0;21
1956-08-06;0;11;0;38
1957-08-06;5;18;0;13
1958-08-06;0;19;0;26
1959-08-06;0;10;0;14
1960-08-06;null;null;null;null
1961-08-06;0;13;0;13
1962-08-06;0;15;0;18
1963-08-06;0;17;0;35
1964-08-06;2;21;0;19
1965-08-06;1;12;0;31
1966-08-06;0;9;0;19
1967-08-06;1;18;0;16
1968-08-06;0;12;0;20
1969-08-06;0;23;0;27
1970-08-06;0;17;0;25
1971-08-06;0;16;0;32
1972-08-06;1;6;0;12
1973-08-06;0;5;0;34
1974-08-06;0;6;0;5
1975-08-06;0;14;0;6
1976-08-06;0;21;0;14
1977-08-06;1;7;0;17
1978-08-06;0;8;0;25
1979-08-06;0;8;0;19
1980-08-06;2;12;0;21
1981-08-06;0;15;0;30
1982-08-06;0;21;0;12
1983-08-06;6;27;0;18
1984-08-06;1;10;0;22
1985-08-06;0;13;0;31
1986-08-06;1;22;0;34
1987-08-06;0;15;0;39
1988-08-06;0;13;0;12
1989-08-06;0;6;0;12
1990-08-06;0;16;0;13
1991-08-06;0;17;0;29
1992-08-06;0;16;0;27
1993-08-06;0;15;0;16
1994-08-06;3;35;0;14
1995-08-06;1;24;0;17
1996-08-06;0;14;0;31
1997-08-06;0;9;0;19
1998-08-06;2;18;0;15
1999-08-06;1;15;0;18
2000-08-06;1;17;0;22
2001-08-06;2;26;0;9
2002-08-06;3;22;0;15
2003-08-06;7;46;0;30
2004-08-06;0;19;0;24
2005-08-06;3;26;0;39
2006-08-06;4;38;0;37
2007-08-06;3;23;0;4
2008-08-06;0;20;0;7
2009-08-06;1;17;0;30
2010-08-06;4;30;0;39
2011-08-06;1;12;0;18
2012-08-06;4;19;0;25
2013-08-06;7;24;0;27
2014-08-06;3;17;0;3
2015-08-06;7;32;0;23
2016-08-06;1;16;0;9
2017-08-06;5;33;0;21
2018-08-06;4;31;0;17
2019-08-06;8;29;0;16
2020-08-06;1;16;0;7
2021-08-06;0;18;0;25
2022-08-06;8;40;0;14
