endDate;heatDays;summerDays;tropicalNights;iceDays
1949-08-04;1;15;0;22
1950-08-04;3;28;0;15
1951-08-04;0;17;0;4
1952-08-04;5;16;0;34
1953-08-04;0;12;0;38
1954-08-04;0;7;0;29
1955-08-04;0;10;0;21
1956-08-04;0;11;0;38
1957-08-04;5;17;0;13
1958-08-04;0;19;0;26
1959-08-04;0;10;0;14
1960-08-04;null;null;null;null
1961-08-04;0;12;0;13
1962-08-04;0;15;0;18
1963-08-04;0;17;0;35
1964-08-04;2;21;0;19
1965-08-04;1;11;0;31
1966-08-04;0;9;0;19
1967-08-04;1;18;0;16
1968-08-04;0;12;0;20
1969-08-04;0;22;0;27
1970-08-04;0;15;0;25
1971-08-04;0;16;0;32
1972-08-04;1;6;0;12
1973-08-04;0;5;0;34
1974-08-04;0;5;0;5
1975-08-04;0;13;0;6
1976-08-04;0;21;0;14
1977-08-04;1;7;0;17
1978-08-04;0;8;0;25
1979-08-04;0;8;0;19
1980-08-04;2;11;0;21
1981-08-04;0;13;0;30
1982-08-04;0;21;0;12
1983-08-04;6;27;0;18
1984-08-04;1;10;0;22
1985-08-04;0;12;0;31
1986-08-04;1;21;0;34
1987-08-04;0;15;0;39
1988-08-04;0;13;0;12
1989-08-04;0;6;0;12
1990-08-04;0;14;0;13
1991-08-04;0;17;0;29
1992-08-04;0;15;0;27
1993-08-04;0;13;0;16
1994-08-04;2;33;0;14
1995-08-04;1;22;0;17
1996-08-04;0;14;0;31
1997-08-04;0;7;0;19
1998-08-04;2;18;0;15
1999-08-04;1;14;0;18
2000-08-04;1;17;0;22
2001-08-04;2;26;0;9
2002-08-04;3;22;0;15
2003-08-04;5;44;0;30
2004-08-04;0;18;0;24
2005-08-04;3;26;0;39
2006-08-04;4;38;0;37
2007-08-04;3;22;0;4
2008-08-04;0;20;0;7
2009-08-04;1;17;0;30
2010-08-04;4;30;0;39
2011-08-04;1;12;0;18
2012-08-04;4;19;0;25
2013-08-04;7;22;0;27
2014-08-04;3;17;0;3
2015-08-04;7;30;0;23
2016-08-04;1;15;0;9
2017-08-04;5;31;0;21
2018-08-04;3;29;0;17
2019-08-04;8;28;0;16
2020-08-04;1;16;0;7
2021-08-04;0;18;0;25
2022-08-04;7;38;0;14
2023-08-04;5;21;0;19
